Client ID,Name,Age,Location ID,Joined Bank,Banking Contact,Nationality,Occupation,Fee Structure,Loyalty Classification,Estimated Income,Superannuation Savings,Amount of Credit Cards,Credit Card Balance,Bank Loans,Bank Deposits,Checking Accounts,Saving Accounts,Foreign Currency Account,Business Lending,Properties Owned,Risk Weighting,BRId,GenderId,IAId
IND94380,Chris Meyer,48.0,16790.0,01-08-2010,Carl Nguyen,Asian,Health Coach III,Low,Silver,373997.68,38700.86,2.0,6360.53,131305.18,1620762.64,699874.78,638850.61,47829.38,789924.38,,4.0,2.0,1.0,20.0
IND76782,Douglas Flores,68.0,24331.0,26-10-2017,Roy Rice,med,Physical Therapy Assistant,High,Jade,125061.12,67656.8,1.0,7810.11,1608721.45,268710.53,157426.37,119698.33,39547.85,1478636.44,1.0,5.0,2.0,1.0,21.0
IND44357,Michael Little,30.0,14847.0,15-05-1995,Shawn Cook,European,Financial Analyst,Mid,Silver,108917.56,12134.6,2.0,2455.31,117837.38,519994.31,152725.6,162398.22,9633.08,440403.36,2.0,1.0,3.0,1.0,22.0
IND63865,Richard Matthews,20.0,12018.0,30-05-2015,Todd Roberts,European,Safety Technician III,High,Jade,249962.86,,1.0,724.04,683692.81,676425.11,629775.11,138861.52,39836.46,566903.12,3.0,2.0,3.0,,1.0
IND14540,Joseph Fuller,32.0,3210.0,06-11-1999,Shawn Cook,Asian,Programmer II,Mid,Gold,110074.98,34598.44,1.0,6574.96,357739.16,843027.1,912317.0,123682.47,6388.26,1722652.66,3.0,5.0,3.0,1.0,2.0
IND20140,Joseph Adams,25.0,24592.0,15-08-2013,Douglas Tucker,European,Database Administrator II,Mid,Gold,258076.57,28850.94,2.0,3986.31,487349.91,188758.85,69814.92,105704.96,30918.79,138932.78,3.0,2.0,3.0,2.0,3.0
IND75181,Eugene Collins,26.0,16233.0,01-09-2014,Dennis Morris,European,Marketing Manager,,Silver,80408.25,24034.92,1.0,2514.94,255694.05,115585.79,67425.04,72984.17,33606.18,,3.0,2.0,3.0,,4.0
IND60750,Louis Thomas,27.0,12190.0,22/11/2020 00:00,Shawn Long,European,Chemical Engineer,High,Platinum,147770.44,7103.25,2.0,8315.43,865952.28,2674642.69,549584.11,1166950.27,40199.64,1182318.59,0.0,3.0,3.0,2.0,8.0
IND40048,Harold Hunt,44.0,547.0,04-02-2014,George Lewis,Asian,Systems Administrator I,Mid,Silver,101645.35,11282.13,1.0,2361.06,137078.9,100101.98,64216.36,90998.36,13008.73,56590.16,3.0,2.0,,1.0,9.0
IND91899,Steve Ross,54.0,6502.0,21-08-2001,Victor Martinez,American,Geologist III,High,Jade,59875.58,26395.32,2.0,2352.17,280231.77,487406.17,,278721.35,36995.32,605368.76,3.0,1.0,4.0,1.0,
IND49097,Joyce Gilbert,,29476.0,07-07-2021,Joshua Bennett,African,Legal Assistant,Mid,Jade,149870.9,7271.68,1.0,,291910.74,,11732.65,11615.33,16342.24,340859.2,3.0,2.0,4.0,1.0,11.0
IND30559,Pamela Bailey,37.0,19655.0,29-06-2000,Phillip Peters,European,Programmer Analyst II,Low,Platinum,144204.97,23540.58,1.0,2387.44,72118.28,187124.17,134495.49,102625.91,1663.65,69536.1,2.0,2.0,1.0,1.0,12.0
IND40540,Joseph Burton,73.0,20897.0,11-05-2019,Joshua Little,European,Software Test Engineer III,Mid,Gold,36313.8,2913.3,2.0,1255.92,56507.39,165720.27,127127.88,73915.78,9357.52,422697.9,2.0,1.0,2.0,1.0,13.0
IND32711,Terry Tucker,84.0,1541.0,19-02-2017,Stephen Payne,European,Software Engineer IV,Mid,Gold,29506.65,26180.46,2.0,3503.47,454195.93,490080.03,107473.69,216022.12,10174.24,0.0,3.0,1.0,3.0,1.0,14.0
IND71842,Shawn Duncan,33.0,17051.0,08-23-1995 00:00:00 ,Nicholas Cunningham,African,Staff Accountant I,Mid,Silver,54920.14,11627.84,1.0,2230.54,183537.82,141038.37,64108.35,64749.44,19642.39,64320.87,1.0,1.0,4.0,2.0,15.0
IND98821,Stephen Perkins,43.0,19583.0,21-01-2013,Shawn Long,European,Engineer II,Mid, n/a,79160.51,50359.88,3.0,7012.64,305168.61,1086576.22,657664.56,366385.88,46669.5,525028.87,2.0,,1.0,1.0,1.0
IND60303,Joshua Williams,60.0,13881.0,27-08-2004,Gregory Simmons,Asian,Human Resources Assistant II,Mid,Jade,69198.52,24858.21,2.0,1811.33,260871.21,167605.97,157599.65,84228.26,21688.95,491162.21,1.0,1.0,1.0,1.0,2.0
IND21271,Kenneth Simmons,55.0,11755.0,10-02-1999,Paul Holmes,Asian,Associate Professor,Mid,Silver,77057.74,15035.54,1.0,469.14,,82808.38,45687.38,55338.84,9449.28,331817.0,3.0,1.0,1.0,2.0,3.0
IND71938,Virginia Willis,63.0,29745.0,16-12-1996,Raymond Alexander,European,Engineer III,High,Silver,315879.56,30141.45,2.0,3991.04,100474.26,963526.3,329008.98,854483.33,7856.17,1112977.01,2.0,3.0,2.0,2.0,4.0
IND48166,Martin GoPKRalez,71.0,35810.0,WED,Jerry Green,Asian,Legal Assistant,High,Silver,304130.87,6349.5,1.0,7215.98,599869.22,1334851.75,301418.14,447821.23,56792.54,1527415.14,3.0,3.0,,2.0,5.0
IND35417,William Wagner,,29967.0,31-07-2016,Nicholas Cunningham,European,Librarian,Mid,,187639.73,29519.35,1.0,6791.21,1013646.2,354828.55,200846.35,92389.32,65609.07,2574028.95,3.0,5.0,3.0,1.0,6.0
IND36167,Juan Freeman,72.0,40251.0,25-06-2014,Benjamin Kim,American,Software Consultant,High,Jade,204251.61,33054.12,1.0,8897.67,1319951.79,728029.16,354176.35,96414.67,88889.78,1843702.19,0.0,2.0,3.0,2.0,7.0
IND53489,Samuel Johnston,48.0,28424.0,24-07-1995,Bruce Porter,Asian,Analog Circuit Design manager,Mid,med,45140.55,11706.09,1.0,2462.72,1111816.82,71222.11,49721.09,14849.14,15651.8,634584.01,1.0,2.0,3.0,2.0,8.0
IND46654,Frank Bennett,30.0,14964.0,11-06-1996,Shawn Cook,African,Biostatistician III,Low,Jade,62086.04,13054.4,2.0,1742.54,173701.43,336511.16,252383.37,37977.69,4177.87,777754.88,1.0,1.0,3.0,1.0,9.0
IND57483,Heather Mendoza,33.0,4294.0,26-05-2009,Mark Montgomery,American,,High,Jade,233362.42,57088.08,1.0,5030.23,513458.62,414811.81,251607.16,381286.86,30522.64,394715.55,3.0,,3.0,1.0,10.0
IND26697,,18.0,2419.0,04-03-2021,Adam Hernandez,European,Operator,High,Jade,100790.48,29680.0,3.0,2256.06,377251.76,110150.2,50243.95,88661.25,13828.43,357866.52,1.0,1.0,3.0,1.0,11.0
IND21028,Craig James,80.0,20249.0,26-11-2006,Paul Holmes,European,Librarian,Low,Silver,137250.19,5786.8,3.0,1801.89,549960.86,415274.04,343829.04,58540.24,39367.44,693670.0,3.0,2.0,3.0,1.0,12.0
IND86154,Albert Banks,65.0,25014.0,11-01-2009,Chris Armstrong,European,Office Assistant II,Low,Jade,107355.9,27348.24,3.0,9794.39,1168454.83,742185.41,332030.32,176562.0,7084.29,2345714.89,3.0,2.0,4.0,2.0,13.0
IND47039,Gloria Williamson,41.0,28411.0,21-08-2002,Anthony Torres,American,Biostatistician III,High,Silver,121627.32,6358.5,1.0,1417.88,204346.57,164323.6,132312.51,64064.86,36208.28,533141.67,1.0,2.0,4.0,2.0,14.0
IND18081,Rose Bell,22.0,38335.0,20-04-2013,Benjamin Kim,Asian,Software Engineer III,High,Jade,216600.38,33745.6,1.0,3753.39,,235217.95,117608.97,112904.61,23203.35,852915.17,0.0,2.0,1.0,2.0,15.0
IND13675,Johnny Castillo,72.0,32245.0,23-02-2005,Dennis Ruiz,European,Senior Financial Analyst,Mid,Jade,56742.37,5989.66,1.0,2306.88,306206.15,259379.02,151518.44,52646.24,22486.23,381291.36,2.0,1.0,2.0,2.0,16.0
IND54772,Jose Fernandez,23.0,30967.0,17-11-2017,Shawn Cook,American,Research Associate,Low,Gold,74534.17,28053.56,1.0,2592.42,510240.61,770470.05,309628.15,352976.09,27093.64,1011219.49,0.0,2.0,3.0,1.0,17.0
IND61012,Donna Moreno,35.0,25681.0,07-07-1999,James Castillo,Asian,Recruiting Manager,Mid,Platinum,100179.13,41945.04,1.0,4780.49,852440.7,288932.9,278231.68,72197.55,31464.81,210438.39,0.0,2.0,4.0,1.0,18.0
IND63638,Daniel Flores,38.0,11973.0,06-12-2013,James Castillo,European,,High,Jade,87532.19,58158.72,1.0,1337.22,2331797.04,,660530.71,487849.11,50168.52,1431166.26,1.0,5.0,1.0,1.0,19.0
IND73710,Jesse Frazier,47.0,8973.0,04-01-2009,Jonathan Hawkins,African,Budget/Accounting Analyst II,High,Jade,428779.47,49066.36,1.0,4997.75,756177.5,79273.69,55705.83,52963.39,34618.0,1254015.22,2.0,4.0,1.0,1.0,20.0
IND93494,John Banks,49.0,28369.0,21-11-1995,Douglas Tucker,European,Internal Auditor,Mid,Jade,189556.55,4872.09,1.0,6370.09,1936734.44,1808858.54,508372.01,808666.17,47581.45,1028434.44,0.0,2.0,1.0,1.0,21.0
IND97314,Angela Green,51.0,1339.0,12-03-2020,Anthony Berry,European,Administrative Assistant III,High,Silver,111666.93,10063.04,1.0,232.45,178379.26,141104.54,58205.62,145355.31,21976.83,371360.77,3.0,1.0,2.0,1.0,22.0
IND43915,Steven Kelly,66.0,18769.0,03-08-2004,Victor Ramos,Australian,Accounting Assistant III,High,Silver,72740.57,44633.4,2.0,259.46,1132307.03,914948.33,316712.88,433544.75,,1904675.14,0.0,3.0,2.0,1.0,1.0
IND62101,Timothy Duncan,24.0,24639.0,06-06-2010,Paul Holmes,American,Account Representative II,Mid,Jade,60561.36,20678.56,1.0,1351.6,143868.0,63866.95,51344.02,68713.33,9230.45,271539.91,3.0,,3.0,2.0,2.0
IND12706,Frances Gilbert,21.0,14163.0,12-04-1996,Joe Hanson,American,VP Product Management,High,Jade,127646.31,31475.04,2.0,547.77,101437.25,39450.13,33987.81,13352.35,6495.18,439850.83,1.0,2.0,3.0,2.0,3.0
IND96211,Dennis Chapman,31.0,43165.0,24-03-2013,Bruce Butler,Asian,General Manager,High,Jade,46550.39,9612.22,2.0,2451.0,349238.86,252327.87,311204.37,133397.33,7888.87,445175.9,0.0,1.0,3.0,2.0,4.0
IND99855,Christopher Cooper,47.0,36627.0,04-01-2003,Nicholas Cunningham,American,,Low,Silver,437883.8,22488.33,1.0,12970.0,806029.27,2785992.89,1049270.05,949770.3,70184.96,1103518.69,3.0,5.0,3.0,2.0,8.0
IND20615,Jesse Martinez,64.0,28973.0,02-06-2019,Frank Brown,European,VP Accounting,High,Silver,85048.46,13002.66,1.0,417.38,192796.81,199916.46,135078.69,76994.85,8554.24,480302.82,2.0,1.0,3.0,1.0,9.0
IND42387,Catherine Robinson,37.0,11761.0,23-01-2018,Samuel Fowler,American,Geologist I,High,med,245950.08,31151.4,1.0,3690.04,294596.57,86517.21,100250.11,27809.1,10175.0,524150.68,0.0,2.0,3.0,1.0,10.0
IND51003,Tina Gutierrez,78.0,29416.0,21-10-1999,Phillip Peters,American,,Mid,Jade,287479.63,44967.51,1.0,607.07,143952.23,1026866.94,273831.18,482969.75,22363.24,1046379.6,1.0,2.0,3.0,1.0,11.0
IND38386,Paul Hall,50.0,21471.0,04-09-2003,Joshua Little,European,,High,fri ,333416.5,,2.0,1143.55,670224.59,385630.11,322412.06,223033.29,15409.23,308617.43,3.0,3.0,4.0,2.0,12.0
IND31075,Terry Fox,53.0,37647.0,27-05-2006,Chris Armstrong,Asian,Director of Sales,High,Jade,471737.72,10652.46,2.0,3087.18,1851796.4,1301697.82,667827.57,306295.16,86545.55,2077692.84,0.0,4.0,4.0,1.0,13.0
IND29987,Russell Long,25.0,20225.0,31-12-2014,Victor Martinez,African,Senior Editor,High,Jade,98291.31,1761.3,1.0,2649.84,128914.72,637259.95,172373.59,227480.91,21819.82,610220.45,0.0,1.0,1.0,2.0,14.0
IND53122,Mary Fowler,51.0,41519.0,04-07-2005,Mark Montgomery,Asian,Mechanical Systems Engineer,Low,Silver,76876.5,7009.92,1.0,221.62,329447.09,521113.4,451631.62,108275.78,22084.16,606561.37,1.0,1.0,2.0,1.0,15.0
IND71679,Joshua Little,57.0,13634.0,16-11-2003,Anthony Berry,European,Quality Engineer,High,Silver,,14261.98,1.0,1914.57,138563.48,200745.02,73803.32,,1144.44,126374.61,3.0,1.0,3.0,1.0,1.0
IND96476,Randy Shaw,62.0,29954.0,25-05-2015,Dennis Ruiz,American,Occupational Therapist,Low,Jade,136945.39,2702.16,2.0,880.63,288959.82,1278524.3,516489.95,402862.16,13357.88,1250406.93,0.0,2.0,4.0,1.0,2.0
IND59444,David Graham,60.0,17648.0,30-05-2019,Patrick Graham,Asian,Professor,,Silver,84410.51,14225.76,1.0,2768.07,39076.97,496487.76,139637.18,339783.81,21135.11,86754.4,1.0,1.0,1.0,1.0,3.0
IND96722,Peter Johnston,59.0,6946.0,31-03-2006,Benjamin Kim,European,Accountant I,High,Jade,172838.3,30257.88,1.0,2214.03,148146.82,78331.55,71578.83,78074.95,8087.8,200516.17,3.0,2.0,1.0,2.0,4.0
IND91553,Theresa Woods,54.0,38245.0,30-03-2009,Dennis Morris,Asian,Internal Auditor,Mid,Gold,220066.39,10927.53,1.0,5578.1,734254.66,194915.48,150296.27,99759.15,3964.8,1280407.15,0.0,2.0,1.0,1.0,5.0
IND43964,Johnny Duncan,21.0,30800.0,10-09-2010,Ernest Rivera,European,Senior Quality Engineer,Low,Silver,75290.16,,3.0,308.02,490077.18,0.0,0.0,0.0,17807.3,147852.84,3.0,1.0,2.0,2.0,6.0
IND42604,Christopher Lewis,73.0,18764.0,23-06-2007,Joe Hanson,European,Web Designer II,High,Jade,73990.2,26321.46,1.0,2554.67,61514.11,96217.43,98535.92,13215.41,2571.65,100259.73,,1.0,2.0,1.0,7.0
IND80050,Juan Reyes,20.0,3483.0,10-05-2020,Dennis Ruiz,African,Junior Executive,High,Gold,65249.03,34583.1,2.0,2461.32,494176.65,1564149.28,346422.32,759609.68,20684.48,784783.69,3.0,,3.0,2.0,8.0
IND15192,Raymond Marshall,55.0,16456.0,31/10/2018 00:00,Jerry Green,European,Programmer III,Mid,Silver,242808.69,22946.34,2.0,11040.56,1462141.88,161117.14,42796.74,43199.53,102445.26,955582.64,1.0,5.0,3.0,2.0,9.0
IND61862,Juan Burton,47.0,30065.0,09-09-2003,Mark Montgomery,European,Legal Assistant,Mid,Silver,28009.1,3422.79,1.0,2000.51,305036.67,,242079.53,100059.54,11972.45,300771.79,0.0,1.0,3.0,2.0,10.0
IND32146,William Gray,66.0,13271.0,17-05-2021,Dennis Ruiz,Asian,Human Resources Manager,High,Jade,193730.98,19243.32,1.0,4011.46,71875.73,681503.62,212969.88,142689.82,50113.82,825636.96,2.0,2.0,3.0,1.0,11.0
IND91035,Martha Davis,51.0,10528.0,05-07-2019,Joshua Bennett,European,Database Administrator IV,High,Silver,31697.22,10588.25,1.0,4194.2,719621.41,215052.59,112369.82,96018.08,35144.19,439788.62,0.0,1.0,3.0,2.0,12.0
IND65273,HIGH ,84.0,34468.0,12-23-2016 00:00:00 ,Shawn Wallace,European,Business Systems Development Analyst,High,Jade,168229.69,55000.5,1.0,5369.33,987210.9,1638584.71,491575.41,730430.64,5526.3,2081371.5,1.0,3.0,3.0,1.0,13.0
IND34196,Tina Alexander,,42914.0,LOW,Bruce Porter,European,Safety Technician II,Mid,Silver,69206.32,11412.24,1.0,2836.85,264579.84,687309.24,469661.31,70105.54,596.4,449243.76,2.0,1.0,3.0,2.0,14.0
IND31640,Larry Cooper,65.0,1755.0,29-11-2016,Nicholas Cunningham,mon,VP Marketing,Mid,Silver,341626.91,44359.14,1.0,7977.95,2348592.06,1338614.55,607598.09,225570.79,28764.68,3336500.57,3.0,5.0,4.0,2.0,15.0
IND15111,Randy Jacobs,65.0,18192.0,30/06/2012 00:00,Jeremy Vasquez,Asian,Human Resources Assistant II,Low,Gold,346235.31,26283.46,3.0,10135.91,2092196.45,482897.73,159899.91,83147.95,89851.22,2314479.35,1.0,3.0,4.0,2.0,16.0
IND22504,Andrew Torres,36.0,16229.0,16-05-1999,Jerry Green,American,Research Nurse,Mid,Jade,87521.39,14406.84,2.0,1151.95,197807.72,0.0,0.0,0.0,10225.98,281898.17,0.0,1.0,1.0,2.0,17.0
IND33992,Randy Peterson,66.0,7472.0,31-10-2006,Stephen Payne,Asian,Nurse,High,Gold,87223.65,28271.26,1.0,948.36,1280884.95,778015.33,386431.46,87591.13,436.16,874975.19,0.0,2.0,2.0,2.0,18.0
IND89837,Thomas Martinez,20.0,42444.0,02-05-2003,Douglas Tucker,European,Marketing Manager,Mid, n/a,20835.63,17758.98,1.0,3220.07,369469.71,439865.44,142402.48,203635.55,85.94,696209.65,0.0,1.0,3.0,1.0,19.0
IND39449,Shawn Robertson,55.0,17141.0,21-06-1996,Anthony Berry,American,Chemical Engineer,fri ,Silver,88044.48,32454.0,1.0,797.94,,1800941.06,914323.92,343841.21,37149.84,1556729.46,2.0,2.0,4.0,2.0,20.0
IND74203,Howard Webb,32.0,14142.0,01-12-2005,Patrick Graham,American,Structural Analysis Engineer,High,Jade,308476.77,45987.12,1.0,7131.0,501679.15,1472296.81,686408.65,317638.09,22795.32,2438528.63,,2.0,1.0,1.0,21.0
IND51348,Teresa Shaw,,40298.0,08-04-2009,Victor Martinez,American,Accountant II,High,,216752.38,16555.86,1.0,42.6,48703.85,188233.4,61662.67,,19594.42,902074.88,3.0,2.0,1.0,2.0,22.0
IND66999,Shirley Parker,73.0,5219.0,09-08-2018 00:00:00 ,Adam Hernandez,European,Safety Technician I,High,Gold,85439.62,4171.3,1.0,232.05,577537.8,289254.18,474376.85,101007.56,12560.8,623384.65,1.0,2.0,1.0,1.0,1.0
IND42138,Sarah Hill,69.0,42635.0,19-01-1999,Ernest Rivera,European,Statistician I,High,Silver,353717.03,31925.19,1.0,1137.47,790745.24,408104.61,222914.28,90023.08,59105.19,1978040.82,2.0,4.0,2.0,2.0,2.0
IND23112,Arthur Mitchell,40.0,33558.0,26-06-1996,Roy Rice,Asian,Programmer Analyst II,Mid,Silver,464731.12,52498.9,3.0,201.13,2252516.18,3170634.08,1163903.65,497267.8,82766.64,3825961.94,0.0,5.0,2.0,1.0,3.0
IND93187,Joshua Green,32.0,8786.0,03-11-2020,Victor Ramos,Asian,Financial Analyst,Mid,Silver,103645.13,,3.0,315.52,75436.92,195183.26,203794.28,99887.9,13910.95,166460.95,0.0,1.0,3.0,1.0,4.0
IND35276,Jeffrey Edwards,77.0,30391.0,01-08-2005,,Australian,Accounting Assistant III,High,Jade,347361.13,40479.12,1.0,1948.72,118671.54,431263.66,499357.92,177499.04,17560.51,944809.75,0.0,4.0,3.0,1.0,8.0
IND52692,Doris Carroll,51.0,12576.0,27-03-1995,Keith Griffin,Asian,Senior Developer,Low,Silver,87143.84,19565.65,2.0,1164.74,399335.51,476989.04,303538.48,149745.65,48907.29,,3.0,2.0,3.0,2.0,9.0
IND92250,Steve Peters,60.0,41581.0,08-10-2006,Benjamin Kim,American,Staff Accountant IV,High,Jade,35192.71,13999.46,3.0,3474.81,265143.35,862058.45,298404.85,434013.28,22859.4,406651.8,2.0,1.0,3.0,1.0,10.0
IND42511,CLICK ,25.0,25175.0,29-08-2001,Frank Brown,Australian,Administrative Assistant I,Mid,Jade,291604.58,72974.08,1.0,3032.63,1882435.78,94983.71,44992.28,29128.34,67470.08,1139808.41,2.0,5.0,3.0,1.0,11.0
IND88769,Roger Rose,34.0,801.0,12-08-2015,low,European,Account Representative III,Low,Gold,106468.98,20277.27,1.0,1540.27,67922.59,267912.34,233343.0,230577.45,3653.11,529449.63,1.0,1.0,3.0,2.0,12.0
IND34775,Dennis Hart,51.0,10084.0,04-03-2017,Jonathan Hawkins,Australian,Biostatistician III,High,Jade,452587.98,46947.1,1.0,8298.25,1511425.06,936493.67,442025.01,,44945.69,2893659.63,3.0,5.0,3.0,2.0,13.0
IND89996,Mark Hicks,50.0,30093.0,08-05-2010,Jeremy Vasquez,European,Web Designer IV,Mid,Silver,84560.85,41988.42,3.0,5094.57,750123.76,628956.63,647187.26,309282.59,10685.34,725223.24,2.0,4.0,4.0,2.0,14.0
IND64241,Shirley Gilbert,37.0,40635.0,10-03-2008,Jeremy Vasquez,Asian,,High,Silver,179780.6,36389.68,1.0,979.34,275392.11,166278.85,229464.81,96907.31,5632.93,215303.46,2.0,2.0,4.0,2.0,15.0
IND87995,Joshua Frazier,66.0,22283.0,08-09-2005,Phillip Peters,Asian,Media Manager I,Low,Platinum,452924.39,66014.6,1.0,10513.17,1421149.0,1848766.47,667223.99,831249.89,108653.23,633801.55,0.0,4.0,,1.0,1.0
IND40619,Donna Fox,35.0,13117.0,09-06-2021,Dennis Ruiz,Australian,Database Administrator III,High,Platinum,394018.58,10300.29,3.0,2433.9,209188.24,152238.45,63902.56,91794.15,44748.6,557429.66,0.0,4.0,1.0,1.0,2.0
IND83760,Amy Gomez,80.0,2875.0,02-04-2006,James Castillo,American,Database Administrator IV,High,Jade,280497.83,35418.65,1.0,1336.15,521602.55,160756.05,133963.37,181743.64,366.28,675118.31,2.0,4.0,2.0,1.0,3.0
IND70928,John Riley,19.0,14000.0,31-07-2020,,European,low,Mid,Gold,169503.63,12138.51,1.0,1358.24,1115260.68,686288.95,242219.63,334493.77,22528.13,97121.6,2.0,2.0,3.0,2.0,4.0
IND38406,Jennifer Sims,59.0,4193.0,30-09-2021,George Lewis,Australian,Nurse,Mid,Jade,112823.2,8768.0,2.0,665.6,274672.4,407859.6,130515.07,199688.06,36479.6,876854.0,2.0,1.0,4.0,2.0,5.0
IND37475,Mark Garrett,59.0,25258.0,03-10-2001,Anthony Simpson,European,Help Desk Operator,High,Jade,77915.62,67612.16,1.0,6047.43,515246.09,871132.94,189682.17,364119.52,56082.22,275673.13,3.0,,1.0,2.0,6.0
IND46069,Ruth Mitchell,20.0,16950.0,26-12-2003,Joe Price,European,Programmer Analyst II,High,Platinum,116590.79,38810.35,2.0,,398191.49,1393024.72,737483.68,342169.01,66497.14,951852.74,2.0,5.0,1.0,2.0,7.0
IND84868, impression,40.0,4610.0,02-07-2007,Keith Griffin,American, n/a,High,Silver,54649.32,24291.12,2.0,3712.26,697889.0,1542258.0,749708.75,359860.2,49325.67,951282.06,3.0,1.0,1.0,1.0,8.0
IND53486,Philip Fuller,78.0,31441.0,21-10-2020,Bobby Burton,Asian,Sales Associate,Low,Silver,130303.8,63305.2,3.0,4553.58,327538.77,154279.1,199804.09,45145.61,48332.23,161678.35,1.0,5.0,2.0,1.0,9.0
IND18304,Emily Bishop,48.0,491.0,16-12-2003,Anthony Simpson,American,Software Engineer II,Low,Jade,435965.85,27665.4,1.0,1785.84,588309.12,298830.63,292854.02,167643.98,35978.88,408969.96,2.0,4.0,2.0,1.0,10.0
IND47238,Amy Powell,67.0,17906.0,07-06-2015,Dennis Morris,Asian,unknown,Low,Platinum,186960.09,44350.86,1.0,3059.34,546974.99,339973.41,428114.66,161172.58,8286.8,369822.8,1.0,4.0,3.0,1.0,11.0
IND97355,Jimmy Gordon,80.0,15772.0,02-11-2007,Douglas Tucker,American,Human Resources Assistant III,High,Jade,249247.9,23695.98,1.0,5708.06,384541.78,711965.6,221759.78,445036.86,35409.48,577821.18,1.0,2.0,3.0,2.0,12.0
IND77366,Clarence Foster,51.0,10078.0,03-12-2009,Joe Hanson,American,Budget/Accounting Analyst I,High,Jade,61572.93,22273.86,3.0,3102.7,,176252.26,69021.86,57485.35,24617.99,746369.82,3.0,1.0,3.0,1.0,13.0
IND46865,Jesse Hughes,70.0,39048.0,23-09-1995,Dennis Morris,American,Media Manager I,Mid,Jade,142319.85,21429.66,1.0,3573.9,730441.53,459302.34,240763.32,102417.01,32473.18,1526808.27,1.0,2.0,3.0,1.0,14.0
IND32633,Gerald Lee,56.0,33032.0,29/11/2020 00:00,Paul Larson,European,Database Administrator II,High,Jade,169516.59,41713.6,1.0,4112.75,0.0,1517817.47,962518.4,181891.3,50582.2,570214.91,3.0,2.0,3.0,2.0,15.0
IND37253,Ruby Russell,38.0,22542.0,08-07-1996,Jerry Green,European,Web Designer II,High,Gold,221535.36,45449.6,1.0,5489.02,744578.39,259142.88,124246.58,163828.0,22263.25,126688.87,3.0,3.0,3.0,1.0,16.0
IND66559,Frances Harrison,81.0,17648.0,05-09-2014,Joe Price,African,Biostatistician I,High,Silver,,52648.05,1.0,309.35,439377.44,342667.57,342667.57,177132.78,294.57,990902.09,2.0,4.0,3.0,2.0,17.0
IND62312,Peter Reid,80.0,30284.0,15-11-2019,Jeremy Vasquez,Asian,VP Quality Control,High,Silver,228140.83,52079.72,2.0,2337.85,217282.07,103753.79,101964.93,71536.45,37695.35,81631.26,,3.0,4.0,1.0,18.0
IND59076,Matthew Morgan,21.0,28331.0,LOW,Anthony Simpson,American,Automation Specialist III,Mid,Silver,184260.29,19082.67,3.0,1897.1,336147.63,0.0,0.0,0.0,44824.21,1552857.18,3.0,2.0,4.0,2.0,19.0
IND23792,Brian Lawrence,33.0,10353.0,16-03-2005,Anthony Simpson,Australian,Data Coordiator,High,Platinum,40845.84,22674.99,1.0,3423.67,687135.83,914994.54,359687.51,160092.49,66224.72,1168043.92,3.0,2.0,3.0,1.0,20.0
IND18657,Roger GoPKRales,20.0,13821.0,22-10-2001,Victor Martinez,European,Programmer Analyst I,High,WED,139358.03,11286.88,1.0,213.26,231925.55,286708.17,268210.87,106821.92,30905.16,836814.73,0.0,2.0,1.0,2.0,21.0
IND55471,Margaret Carroll,24.0,313.0,30-09-1999,Shawn Long,European,Engineer II,High,,,38827.1,1.0,1345.56,835384.76,1263252.44,400543.46,545047.21,54201.3,770874.7,3.0,2.0,2.0,1.0,22.0
IND28379,Jonathan Weaver,28.0,36599.0,03-11-2006,Benjamin Kim,American,Office Assistant II,High,Gold,54700.24,29622.4,1.0,3541.35,265582.1,435820.85,201648.45,77862.32,15949.75,893129.83,2.0,1.0,3.0,1.0,1.0
IND29049,Joe Garcia,36.0,24484.0,18-06-2008,Chris Armstrong,Asian,Marketing Assistant,Low,Silver,411125.76,9998.4,3.0,3822.75,653284.3,280994.88,142594.42,177152.59,7156.67,1239015.99,3.0,3.0,4.0,1.0,2.0
IND22892,Marie Medina,29.0,38952.0,28-08-2020,Anthony Torres,,Database Administrator I,High,Gold,126016.12,31082.22,2.0,732.66,203806.66,,33820.23,10562.32,43534.26,905489.57,2.0,3.0,1.0,1.0,3.0
IND92064,Jean Crawford,29.0,36787.0,30-10-2021,Anthony Berry,Asian,Web Developer I,Mid,Silver,169727.32,53766.3,2.0,2239.1,398582.88,267088.44,,322509.29,45080.06,1048504.72,2.0,2.0,1.0,1.0,4.0
IND54924,Ralph Boyd,75.0,36121.0,10-03-2010,Jesse Evans,Australian,Environmental Tech,High,Jade,209992.76,16531.71,2.0,2378.68,546984.4,1146228.68,501475.05,253284.7,5082.39,1261583.55,1.0,2.0,1.0,2.0,8.0
